ID,split,default payment next month,predictor_group_id
13551,train,0,62c45e54159524561c539eb3c4ece11b
13552,train,0,2dc83e2ab3ae003914771c2a9fd43127
13553,train,1,15fd50e13ab911991ee27eddddbf45a4
13554,train,0,2486d7899b0973ad29cbe429b243b181
13555,train,0,07fa537747a7e45ff43fef7a0a3f5a7c
13556,validation,1,13c7de814bce828b9f35f1b80362940d
13557,test,0,7d3ff22dae4a12b8d51cbebf999afee0
13558,train,1,d3762c12d0554c3c90d405cc2dbc6ad8
13559,validation,1,e34ae873175d44ca563d282fba1ae433
13560,train,0,7781ea6bf3e51b6db45ec7ebfdd97c86
13561,train,1,f646d34f3df39b0c7dea827269e08fc0
13562,test,1,2888505ba3bbe98526af3cde4450a1d3
13563,test,0,452501d96f8da777f0ec4ba662824471
13564,train,1,9ace2bbd5a45844d3a024ac85df43e9a
13565,test,0,3241ef681222e95c0084ec90b6b8881f
13566,train,0,8de8559ddb4b2043a3f0fea654cb528b
13567,train,0,fb897affd1aa97b44bb19aa320b67b33
13568,test,0,1f74cb414beb3fd7e1b3d2505aaeb816
13569,train,0,09a66efc64109b0a10ca78499dc99d1a
13570,train,0,9e82d6dca2e961e7186f1c3714a537f5
13571,train,1,f0a1ad90249bbe54260f9747f1f8528c
13572,train,0,b6bd015838a65540d1bf946d06d0f844
13573,train,0,6bd7096b0b7ffaeb0bb80881da32c3be
13574,test,0,c4cff6dab4a544b9deb7ceb116ed19a9
13575,validation,0,3d49aeb088135acb523dc842a5bd51db
13576,test,1,41a50d1590a984ddd95d10bff2a3659e
13577,train,0,38bc0098661c74ed07d832a0be621391
13578,test,1,e410a6adb3421502b82f443c33575aec
13579,validation,1,edc8fc842956014958a3bdbd0aa63730
13580,train,0,a3f8c612d486d1ac4c9eca3ccd56161b
13581,test,0,059853a2204054a9d78f376f487fdcdd
13582,train,0,b02c729a321abfc5cd88067e329a4b40
13583,train,0,2250f9781899ae1160b78465cccd1f77
13584,train,0,ba065910d7e8fef646e423fda72912f4
13585,train,0,3e79e971322806bf4ab402d52909bed1
13586,train,0,de06d65fb9aea9430b2a5c4814b5a343
13587,train,0,d443b98cd47974aedd02e596d4bc85e6
13588,test,0,780e810ada99c4f0e7ca463e82eb358d
13589,train,0,ccc8d81da6519a35db3d32bd52af4956
13590,train,0,1fa27b513c5a8792726850785c9461e1
13591,train,0,caa456370555c0fd81599ad8cad25bfa
13592,train,0,9df7a68f0c273c896d0a509dc1c70e1d
13593,train,0,37954936ed10b6b64f61d1195ab91e47
13594,train,0,05721a6cf6234111b311d03994bc8c27
13595,test,0,16dd2d7540884aedcc81a59928ef9ce3
13596,validation,0,85d67f0d3e4900d4aed0becfa867c6e6
13597,validation,0,efb2792cf6adb52064e0d73fe0da15a9
13598,test,1,295e6c6d98df2dd22a258c1225ed7856
13599,validation,0,8ee21b02840230b050a9257a1b386767
13600,test,0,26ca4a8884069b0f8230fbc52f030d03
13601,test,0,1946fa97c637fb5b8b8bb3e067c5d617
13602,validation,0,89c34d4c11ddab1bdb9b8dbf70a3a0ee
13603,test,0,2e7fb3aecbb0387501fd0ac82f370d94
13604,train,1,177f39952a927944eadefde6a6c6053f
13605,validation,1,1e218a06150680df770424c0b1656de4
13606,train,1,3eec349bb2081a9bc654f6eabc198b1d
13607,validation,0,037608cc4af1811939b74deca18fc41e
13608,train,0,1a8514afccff7d3babdfc5c2ee31165e
13609,validation,0,4229b7c389d10abb5a3cac6aa0da62a5
13610,train,0,dfa5b98722bd4f5aa73c42e72af66855
13611,test,0,d8a513e36287a2161daeebb7e4c077a1
13612,train,0,45134ba5c9e92e00f4aa97d47cac1c25
13613,train,0,7d5bb24d04405803856b3e786d79637e
13614,train,1,8a1f27b97dd212daabf04573bc58be00
13615,train,0,bf7794e0b944218d872adfc087c3a4e5
13616,validation,0,43a82977c5be70023ce597b42a87b78c
13617,train,0,9c08b48c6196d2b9146df6d4a8d671a4
13618,train,0,b52025b99f1f75fab6dfcc66d209a1c1
13619,train,0,c8d2de5a3b0b58970b2885436c785719
13620,validation,1,86bb32eaead6efd4d91784a00f579545
13621,train,0,21553f2f7c6f37ac71d77094d8fb4701
13622,validation,0,492dac6c93bc2137fd9a3da0e6a599bc
13623,train,0,1fb0003612c61eb0619f36af28cdba51
13624,train,1,398084dd21eddd1cb5f20c7b76132ac8
13625,train,0,d84b2c2a4061190ac9bb2225551caae7
13626,train,0,4195dae92e3bca47aa6c6b4aba7a9e5c
13627,train,0,ebbcd24d0c4d73c29faa8248f2a2caa2
13628,train,0,835638451152cce36797ab5a77dc6abe
13629,train,0,364b59030436257df2c46e3fb78e2805
13630,train,0,b0c2fa9cb51af9c2a2c1e6c38b7fbc03
13631,train,0,624499a554a5ddefd396876f84a779c7
13632,test,0,f762e783e47b6a4a8ab89c6eb0e0c22f
13633,train,0,ce5cc38509e1c4f648ca0572811415c1
13634,test,0,9acee4dea3da53199d5412f8fc4b2a4f
13635,train,1,1dd1da2feeea6945cfb3d45552708425
13636,test,1,784a6582a6cc1d18b1e758a30914b0de
13637,validation,1,6865dfecb21e3a38f32f7edb619753a3
13638,train,0,8f80439de1dc8385f0534dacdaa1c0f4
13639,train,0,b1cd25a75d7a2502363f7a1afbbf33db
13640,train,1,b3aefc1253f6682eec079a199f88cf7c
13641,train,1,2d650f17435c738c551c4dd28f2203fd
13642,validation,0,f82bcfefea1ed42453877e0e0246319f
13643,train,0,443d0f76b83718348d3b4d38a022178d
13644,train,0,2c0cec6c7f4cd9b8304735e899a7444f
13645,test,0,e6904291cc3d2d0475e5bab690d27469
13646,validation,0,892d946e19c0316c00524ac744e6d2d6
13647,test,0,06db3bf68728fc023930c8dd56a3fec9
13648,test,1,88d693ac528067330e6ce6ee9b32475d
13649,train,0,5562d693ba9f0c45882f89542ca1688d
13650,train,0,b3f8a34dd904fdbb28a30203c9bd5e4f
13651,train,0,dacf7fc991326479fb53be7462b3972d
13652,test,0,6af987c0fa7f4d3de165230e28756c57
13653,train,0,4473fa580b2d06043513d4da2c68260d
13654,validation,0,64b83f38c71dde6d594e639f1955859d
13655,test,0,7aeb2aef2c262385833f7d159d042ede
13656,train,1,0d076c0b049cb24dfd5731d0cf0d17b0
13657,train,0,4c6cca3d5ef731a6c1696454ab980728
13658,train,0,7e24c4c55323076d66384bffe948e3c3
13659,validation,0,8e4d36f404c849904a72aaa640ebb00c
13660,test,0,871a40c53cfcdaf4c3a8444db2823d05
13661,train,0,b0c58c144f203ed1c2d469cfd895a64e
13662,validation,0,c4431aed175116e578cf070b2cb769fa
13663,train,0,f4d50ff7ce72d4c9af607091d11b22ed
13664,train,1,969d69f885b9b1040ab02ffbbf86000c
13665,train,0,fb0ef48b29a7b1b74b87d16cf911fc4a
13666,validation,0,52d3b8349166f89656951a42f0b54a1c
13667,train,0,d3c3984703455b8e699873d27d250c17
13668,train,0,d3637748770dfeeb414c3667c7d44060
13669,validation,0,6c50fd277f4d71d4d37f5efded41ceb2
13670,train,0,c8496f62b7fca62e467b2509e06e3bb9
13671,train,0,045caefd2d855c3c66b3854f1b4e8ccb
13672,train,0,efbeac4da4fa509fe8ceced38a6a738d
13673,train,0,10b0b9c0a1491e0c43a0353ae3b35461
13674,test,1,edad8123b4f6102e8538521023bc1857
13675,test,1,a69da0cc88f5ee617959efe15cb97daf
13676,train,0,6188c59ec35f6b82bf96e5137d905c9f
13677,validation,0,2872216ecb81d359f84bf584d4021f8f
13678,train,0,423596d508ff187a2f94ab98d809a00e
13679,train,0,c476d2e7890d470c6a655ed2066ff039
13680,train,1,404c0565b6d0dbbdf45833ae40d64ba4
13681,train,0,034bb0e74167cebeda5a0bb9636ac42f
13682,test,0,0f3bc6cd01fbb9aa79978c5905fa5f8e
13683,validation,0,16256b08a82474ce18e21c83260820b3
13684,train,0,3be314720509cb215f8feecd08c729c2
13685,test,0,ed53224c8399b9aff18e6898f317963f
13686,train,0,30b48fbc2fd5eae3fc323faec69ce1c3
13687,test,0,b2b625cb6a7c166d0480c7a58b51539e
13688,train,0,262719e859a574978dd28ae1ca417d62
13689,train,0,e6b8c09477d33b0147887387004a0748
13690,train,1,647865cb581f1660335965e56282b6e3
13691,train,0,6e6c4d808c7bab16c91a633aaaa003c0
13692,train,0,718c4a621fa08fd790889635fa64e8f3
13693,validation,0,41d2c6ad68e81bffff3f57bb9b79a1fb
13694,train,0,91eb2929e28b885dc2652c4fd586d661
13695,train,0,8e4b54d008a800a1bb8a6c1830dc4bc0
13696,train,0,d283233664a7a606a537679e480c375b
13697,train,0,f42020e8503674675e07b6fa10c8918a
13698,train,0,03dc345cd62ba9fbb4855ec5942d114d
13699,test,0,971eea1c93769f97c296bd0cb6e6233a
13700,test,0,fc1d1fdd3eba6972742351421ad844bf
13701,train,0,adca5e8bbabc375dcd8b6734ac169b0a
13702,validation,0,3f23d4ac6a7c0968f1aa6f173bee789d
13703,train,0,a6b2b70577064cdb7bc06a4d6b87929b
13704,train,0,7d8f5b32c17cbbe0c288fe1c809e75af
13705,validation,0,df916734ec34334bac39652f070e1b52
13706,train,0,0c19aa92006dea598adeb845247e102a
13707,train,0,2e6aecac8694c69f7ef1b2c27b6d5f46
13708,validation,0,b83ba9dbbf8d878679462b0f39133910
13709,train,0,f101af561b95c57f33440f367e9bf8ef
13710,train,0,aa26575115624b522b80c2b254461bef
13711,test,0,bfe8ea65626c8f5279c07a14e134b3fd
13712,train,1,6355b1b898a0296266190cf9f2c8deae
13713,train,1,def98c9eb4c4554343dd8ce56af1c284
13714,train,1,84eb799ab4439d8cda6572f4a977d5ff
13715,train,0,59c5bb33323059ff4e5b61d566d38533
13716,train,0,cf17a57a1537d6a6ddb26e6ccd5f9018
13717,train,0,16451d3c6d65b7402dbeacd4afaae4b3
13718,train,1,5eda485a1f91aba491c41bf0fc8499d4
13719,train,0,4e0a3e833b043a45d06505c7e2339f2b
13720,train,0,e45bd91141bd3330a7e44a71b08e5704
13721,train,1,d60a0504eeb595d9d18a40f91c8d7011
13722,test,0,54558bc9147f75d31dfb07e68b225c6b
13723,train,0,ad45194514954ce79370a9b6c9f66571
13724,train,0,825ddfe614dca78265cd1f5e545b3674
13725,train,0,39c43153d5093854cc9a290aec3254b7
13726,test,0,65fffd8570ed5c69110ebebf577ee745
13727,train,0,a2e8c953deef9a692f38f67c4236d2b3
13728,train,0,e4f286b8b0909ee9bd6b04273cc5b934
13729,train,0,7fee9537d86c955478201e3fb6d93ae4
13730,train,0,65ba239275772da20cf7157a1e881f92
13731,train,1,64094ded32289bb465b30cc2a6d49bef
13732,train,0,00bbdd7df94269c6f9be210766028bcd
13733,test,0,9ad50097722ea17d1343d1228f11cb0b
13734,train,0,96e40e7a961179fca55e1dc193bbf77f
13735,test,0,f02155ffefbb913884e58ea12d0e78e8
13736,validation,1,eec73b8f699c9385419dde08cc952a16
13737,train,0,4788608a244a67104a96bd3985240831
13738,test,0,f1cd2330d6be29b215446cd015b518a9
13739,train,0,90837e6258fd43619704031d3e7864e2
13740,test,1,f9b02dd7c92ee72f702acca63a8d2850
13741,test,0,7c2ff197c6d549a5a2556991b0d608e6
13742,train,1,be4c40afca6553f76cdd0e9bd0d5164b
13743,test,0,1e4ddc15318133873e1c0e306951e792
13744,train,1,4a696148051787f42bef7a773f0e8fd2
13745,test,1,c2fe134a844d93b5823545aa8151eb6a
13746,validation,0,d1bacc05546e95659fce46eac424285c
13747,test,0,46827721a752df0753b94b75ccad60ba
13748,validation,0,0936fa95b61f9f58db6a8274fa832642
13749,test,0,617f0fcc09cf6242b5b4c78c9f8ebacd
13750,validation,0,3b889474d6cb8e7d40a9a60351893804
13751,train,0,14b657cf1542bff251262af2d8f65870
13752,train,0,9149a088478b807e0a6815dcb3614aca
13753,test,0,d73c6e0cf026ca6ef1e0e67564a4a56f
13754,train,1,40350771ec1cb3517f336aa1934aeccd
13755,train,0,95c70e9eb0c97fdd1a3b7b4eef223692
13756,test,0,0ce5dc3814bd6bfefa7e09cd356192a9
13757,test,0,dc552858e670fe6db5aeb1aaae52dd97
13758,train,1,0e39ba10b5c44f0f61c82cbbf7854df5
13759,validation,0,e1ee47fc5df03dee0fa83ebd4127cc1c
13760,validation,0,a28c9255c0c39afb7b13245d27356506
13761,train,0,8a83ccdf836036d4eebd1d35f649232e
13762,train,0,53d1174d3698c87088808af11f36263c
13763,test,0,d801fd517dcd07e2a1439e537b66b8c2
13764,validation,0,0c32349895633cd5febfadb2b6213846
13765,test,1,411f7320902b40726795226cb09bb35c
13766,test,0,69885de8b11d93fa89d7f92ab2879d17
13767,train,0,50edabea0b4749ac2a9c25614355539d
13768,train,0,f479b3eba09b191a05c17258ad87e0a4
13769,train,0,9547d46e346f184f8d5e022e1d738654
13770,train,0,0aca4bbec5cf1029234891692454af1a
13771,validation,0,af80405747fcc5af2558712422aee939
13772,train,1,5dc4c6fe85e261175dc560a2ce844ca9
13773,test,1,4c8a04fba353d95e363b4385a5253ffc
13774,validation,0,76fdd9ebe3fa7a29db47c39b0853a609
13775,test,0,e7e4b46fcef30ff0bda50331ec3c83ee
13776,train,0,2b12ddb58e18e65fcc1240a746798fae
13777,test,1,7deb5f14d127360146d1e31a7309d70c
13778,train,0,a4bcdc85208715a139d5f2bfbca6ce4c
13779,train,1,7949e2490e5b732bee50f734ab391622
13780,train,0,1816207aaf36ea15ac42010089db4c4b
13781,train,1,11b6951b790d7d1f9360d3f0b0407f91
13782,validation,0,ea30d8410944c919620935965977b0db
13783,train,1,fdbaf9f255be5e2b0675cb152dd7a416
13784,train,1,78b208b82249ca1e0e42c05ff252a58f
13785,train,0,7c46ac26eb29f24c965552dda52ba215
13786,train,1,1e69a17f30831eab89e72ed4a53810ce
13787,validation,0,435cd733ed443d822282bc0d33a62e54
13788,train,0,dcb8d61ff0d705e50fd2dc7837b169a9
13789,test,0,b4eb196e92dd7102a3572ad43de58316
13790,train,0,7302606134955e65687a051288022061
13791,train,0,9a6639ba1ad895794c9d16604be3c4f8
13792,train,0,0bc6da94313ce6ce199c5ce798b13d46
13793,train,0,ed2a89970167fa43c36c2f5a2ec81bf2
13794,train,0,463d918476ed8327c3cc64929f5dcb2f
13795,train,0,c7d34e6de9f1c8ce82017b685063c8a5
13796,validation,0,f01f1eb6dc83f082f153079353822e42
13797,test,1,342351be8d75b046095553469e41a62b
13798,train,0,0e1575817716e65264ad30e333eaa6be
13799,train,0,fe97969021a58c16768d552481870b08
13800,validation,0,fce20839aed4257aa05af06d34e3ce06
13801,test,0,910de48ec7e92d699ab1346df9834f82
13802,test,0,4538de296dbfe006a965fbb27db817b3
13803,test,1,82f3e55a69534044a692b74bf5f6c807
13804,train,1,b4bf5e2f0f7243d240e3fb765e40ae17
13805,validation,0,402b3b501d5b76d8a12124ce4075dc2a
13806,train,0,aeba302f20b0fd3898632491691de062
13807,train,1,84b74152df4b75622a885f16175c884e
13808,test,0,512d0aa6b11fbb97b0615f87776e096b
13809,train,0,e2a66dc5ec3d8e96573a7bedffeecf4c
13810,train,0,cbdf6d4dfdc7db06d2b14ae16567ebd9
13811,train,0,bd1d9fdf12d708ba7b5623059ecc5483
13812,validation,0,b363afbbe1effc136d837435cb789b6a
13813,test,0,89befde17064c2e0f2568e5cc7420065
13814,train,0,2ad777845addeff943f9ccb57d69fec3
13815,validation,0,fcf6567798db1c2b8a76e0d9208825d2
13816,train,0,a3487cc8a475557ac636a3136127ae5e
13817,train,0,f2260eb7173a6ffc6dae70faa8078bd1
13818,test,0,2f02a66247ecdfe54086b8ff03b201b3
13819,train,0,a9e10073a7838694ef73602326d94417
13820,validation,1,4e56adeb8fcc61fdf4f32bdf2584829e
13821,test,0,0e272d451e54fb349cd23dc178b03137
13822,train,0,1b4f368377e5e72fd97231e2432180b3
13823,train,1,aa224eebf87858a11038c26aa0e68198
13824,test,0,951a31deb771455503af0bd86555f9c8
13825,train,1,be99fce3a1a5058e8537df33dc1a3347
13826,validation,0,42676744e1a6e0277e68fc1f91cd037f
13827,train,0,a8f6e61e0685d47ec13fa0ce6a2afe03
13828,train,0,fd0a16ce6577957e694731800b0717fc
13829,train,0,1911613f85954baa882b8853be199111
13830,test,1,f75d229cb309ffde19132f7fd01fd989
13831,train,0,04b02675bb80ab79d5831a5fb2b6205e
13832,train,0,bcebf503794ef3b614eacf7b1934b417
13833,train,0,26f5ecbc9e9df738edde9bfadbfd1e6b
13834,train,0,b5c19ed4fca724555c32a48833285869
13835,validation,0,36a6851ba1acaebbe84d62455af2b18f
13836,train,0,1cf60c46e4d182989f5198bedeb80daa
13837,validation,0,59d6735389f7dd442905afe04058b56e
13838,train,0,b6d744b469f9c59699f2871ac5630dd4
13839,train,1,7f599af5f944eba540f71301d439b0a7
13840,train,1,0314d27085f79ef18bb1fe64ce631f5a
13841,validation,1,ede4f4d714ce278bfa1afc2d942b5276
13842,test,0,2551840990053fa9ac963a03349e1ed3
13843,train,1,e7dd7a775bf18ada280c10a1eb88ea6b
13844,train,0,2f197760199377c665f83f2c28ef44aa
13845,train,0,0d445e7b6b0e7eb0ff3cd69afd00d265
13846,test,0,5a8decfc9ffac93e1bfd74274f0e0443
13847,test,0,30d754c35fb4659bc7f1df23e2f148a6
13848,test,0,8fe9b24a1e9c890b1aaba1eabbadf16d
13849,test,0,5e91379f6c1d3dfac97e035c9ab64729
13850,train,0,52b1cb1a1e97819469ca99f762d17882
13851,train,0,a2bc8d13cd085ec9efeee7fa963a9b52
13852,train,1,31cccddb975c299c2cf8663ccd1c52a6
13853,validation,0,84a126d7c2214e885a7a190cf6a268ab
13854,train,0,4eb65a3b53d8d30add4310ac74cff4a5
13855,train,1,13d21d5e5e898f00b6047c2a2c8d4223
13856,test,0,4f03aef97c882f65a16a8f5fb765665c
13857,train,1,9a4a8b271ee5daab51ea29fed027522f
13858,train,0,19dfdd1958b8a2c96971bbe812987b55
13859,test,0,59099f7d8e169da1ef8b937ca0debcdc
13860,train,0,5f3d441770f2750b5b9977a1b013903e
13861,test,0,456b83b29db7399c228eca7f2bc3369e
13862,train,1,9e3dd5606c01955b7072dc3dcfc8dd6e
13863,test,0,81bc976489e71490b10b77a4b293d88c
13864,train,0,2579952aa0ef7daab17b0f300d6b3590
13865,train,1,7537e71513b914960bb4862dd037fa47
13866,train,0,244869792ee19106f84a280af3737c9e
13867,train,0,7dfbe88d47177f34e5ebc0d67a57a38f
13868,validation,0,a27c89bdd818b83fd4d6b3ca8c2714f3
13869,train,0,fbba4667208daff55a33ef580a8b3a66
13870,train,0,6b71ff5dfc50ba8267275baa59821d99
13871,train,0,9344c655d6e2ef6e1393d6b459149cd7
13872,validation,0,7ab7ac6dda2b08798d67b1612b415d32
13873,train,0,920102736f62fed00491a77c3cfd3411
13874,train,0,075e472842c5026c276fdfbb8d6b8aac
13875,train,0,c812910ad403b3456df6c876a3024b8d
13876,train,1,4cb89268aa36b382cabde055c17fa92d
13877,train,0,d1d91693d084e46d4fffb1edfb4177bb
13878,test,0,27b62262d461f57fd947a9d11e3e234e
13879,train,1,43d0155d5f5cee9337980db965a7415e
13880,train,0,41d7f5fa0d40e6f86ef54faf5bc7da2f
13881,test,1,c2ba083875381aaa0a033cd9cd6bdba1
13882,train,1,3677c2bef136a06331f72575feb40cc9
13883,test,0,84c6c5a93fb1ebd9d98b698ed6c2d829
13884,train,1,641fcccd64588c9113dabae8f8dc4d7a
13885,train,1,b8e4f9130c5e94d6267eaa9c46b7e56e
13886,train,0,2bd3e6e1ee4a81645461fe6d6f3e51ec
13887,train,0,6756ae3176751a42ada36ece4095f62a
13888,train,0,a337762743fd58509f71709e4b8a9a17
13889,train,0,271214b05970d43c9f471dbb9b0b697f
13890,train,0,3386f462d4c62f278d1d93bdf831bd74
13891,train,0,e58d5f402acac3b94d595a1b4ebadf75
13892,train,0,0f44cedf9c38074fb124d7f56534519d
13893,validation,1,419ff8933236448553787d86a658cfc6
13894,train,0,91e895f6dfb46b9dc80bd1002dd91d55
13895,train,0,03e3b6dd1235caedcf83443e0eb48cba
13896,test,1,1f68ffb0bd2382b273ae7283d6a08347
13897,train,1,a158f4b5c736a5e136da9d8707ccb314
13898,train,0,fa31788eb68c51755734d0d460f78423
13899,train,0,4f330a0e1b6d10e70c357af800dfd503
13900,validation,0,5d0489a33d49f2a8933d4ef9e75eec7f
13901,train,0,1e9684162626c10877cecbb3a90b04ca
13902,train,0,f8fb650cd24e4e5072ba43264048a60e
13903,train,1,6fff9973fa3243fcdd40564f316f2abc
13904,train,0,5893b98507e858eb1653442a6aac7135
13905,test,1,6d9df683a2357f1b6f3d4ef65f44bbb0
13906,train,0,734c853bdb33ff6988c791011ce999b3
13907,validation,0,97294a7512b7a55817698aecb0e2e176
13908,test,0,fbd3d9bccb3b3205d973872df16dfc6a
13909,test,0,72c7ac0bd0983f4ae94727bf3de1543d
13910,train,0,44991ea9290cbd577ba80d5b9201b04f
13911,train,1,d811c93a1146062b9869857b221d38c5
13912,test,0,0ec848c91ef1cc2360ec001002fda373
13913,train,0,6db70bd075e7903bd1a3833f5bd15e71
13914,train,0,1931162c4ac18e6b72fcd4eafa990bf1
13915,test,0,fda762547f85297a1b45a391c55aa168
13916,validation,0,1f36fb826bf81dd842cd7445208a5b5a
13917,train,1,46b85f146b5f1730e4a8362c06477166
13918,train,0,92807e129a6c398fcb9d700c5aee7a2f
13919,train,0,989aa1b037da0cd62cc478e9a3bb5f36
13920,train,0,ee5868706983ecd86f2ab9d06901ca8c
13921,train,0,587b7f5b8db2de7411e596f05e88540e
13922,test,0,a6186da2909cdc199e57c295efb82d88
13923,test,1,403608b2c3877ec536a6a106f4265048
13924,validation,0,0bf38bd9a88778d4d204b1f7c04dc77b
13925,test,0,99cf4fa557a4ecb3058c7f68b1084b4a
13926,test,1,350846f86c3af8d82dd7f2742feae882
13927,train,0,d783a907c00a5148b198a6fa97c79cb7
13928,test,0,c6489e6d7ebd489d8dff8fa8ff065a30
13929,test,0,efbc5fc9a938d33f4e55300f6d4d3c4f
13930,test,0,60b7214b486d5ffc660759e6f50401f3
13931,train,0,30e8957122e2f1ff634f0b9405784084
13932,test,0,6d40771348673245d5bc102556c25639
13933,train,0,1d791c4ec6ef96a3188207f43d1aa957
13934,test,0,10c48addc3f0402c2bcc2aa8d84362e3
13935,train,0,2728ae727d50885b5835e307db41fba2
13936,train,0,4fdc4f33448584b75509636b37a7b6c7
13937,train,0,96dd29a688ead6c8d58e4344c20c9f60
13938,validation,0,e3270b6cdd5e2e8c4a8489b4d94d9116
13939,test,0,d89c8bdfe508dc978f3506a4bfdcc74b
13940,train,0,a732b99d68b01f3b5b37cd584837ecb1
13941,train,0,d1e8a78c4d3cb90ac033b9d6e7473b44
13942,test,1,e956e5bd94bb55d2ef353c2f76340602
13943,test,0,c2ec09eb502bb79fe95485801a6f5f05
13944,train,1,0a8f8077904a512792d7e4a1ea296382
13945,train,0,c4b7dba467b26f69adfc50dfe9b380c0
13946,train,0,529eeaae0ca8f2200e160618363d5e40
13947,train,0,61e50b302e8e0c61d35949302680d513
13948,test,0,2e40d96031dfa86e10612721b47f32e9
13949,test,1,c3b016a258f5e0a922000ad705575fb8
13950,test,0,d1d8aca4c75f7e85867b348c1d4e6b4a
13951,test,0,2ce8d5884f7f2870af4e643faab0fdf5
13952,train,1,fc88d99d7c957ee259d45e7170f59ef2
13953,test,0,789564c39678e09bc1f542bc5ba29bee
13954,validation,0,fe573964d3b84f03579fca264c5cc06e
13955,train,0,5a9a7a046e3706765f64903e1b9cfc8b
13956,test,0,2c345066ecb5d623251c7ebfb18adecf
13957,train,1,16125f9c52556ca447e47ff914f7be3c
13958,train,0,25ac32f4448c50fdff1b7e883c9926ff
13959,train,0,ba4853f089bbdb2c8ded30a4aecd0440
13960,train,0,575480d89a47ad01b7939dc2ca0a1771
13961,train,0,5f5ab044fcfa0a9a7857c8e242f5d20f
13962,test,0,68a9cbe2310d61358f5ea6ed62c5ea2c
13963,test,1,6ca7b352d891d9d729cdff198666b62c
13964,train,0,1c89d93abca290050cedade767726cef
13965,train,0,2b59bc1bfc5e16983d7dd6a03ceadacf
13966,train,0,113462e2a53d6035ccaff76425a739e0
13967,train,1,e5d3134fb9eb9b58352afd0afed3091b
13968,validation,0,f644c9e2371d0494663783600c9ee6ab
13969,test,1,1c07a75152e8dfa5a4e37e5eebc32f6d
13970,test,0,6d5268c4c06d00519d3189c99439bb3f
13971,train,0,66671fc17d78c53cdefbae0ab7854aeb
13972,validation,0,5b94f55227bfc897f803b3ed82d3671c
13973,train,1,e3c9296beae855447e9d15da3c7bada4
13974,train,0,086a08c512ede9d9315791cc4041cccc
13975,train,0,dc99981376c237ad0bc230a02e457749
13976,train,0,7dbe34aedda928f8a55187d5af78c3b5
13977,train,0,76872f590c4fd91f91590f75f0444875
13978,test,0,bdd2bd2b1a476da3ec315fb980a4b4c9
13979,train,0,251f210f2f31d9fdd0dfa710520e1acb
13980,train,1,504f16a7ea7cfcb363815a16c684e2bf
13981,train,0,63736fe481003a2c8508102024610a24
13982,test,0,08f3d4283aac4036801161187aebd210
13983,test,0,6f2697075fbeec1cd5c9cc55a71034fd
13984,train,0,ad5a8c7c3c356ab9fcf32926deb68c12
13985,train,0,95ddb13fdff29a67ad8374bc9b2ec458
13986,validation,0,2536de5b0028dff9403a90fa5166f02c
13987,train,0,3784939246fcec9e6e8bbd2d55c99d5c
13988,train,0,2b56e4a1d90b59146a449308ed20c052
13989,train,0,53783641b1b3930a428fe54df5fb7452
13990,train,0,2f75c3a1042eaa9fdb86af889dcf7e3c
13991,train,0,f99312b24a0812d965e0ada648e57278
13992,train,1,ae03dbb8a6cf1645402ca315ab6b0819
13993,train,1,0e7c8d8e385c40ed4e63bd9948cf0836
13994,validation,0,0a0e14d6f1abfbfbf64ff02fc509bd5b
13995,train,1,7db82db80da1557643cf893d596b9b3d
13996,train,0,6870876acd3750fdfd6cf2d8aa1b7d4d
13997,train,0,5d8eee3f5c8bc11d1db63528c18cd8a8
13998,train,1,83b05ca8c1bcd2ad53754dfd01826e16
13999,validation,0,991e884c12cf3f24ef3703c5a46de89a
14000,train,0,b7db5ab1f22d9d71c8be6712115c5e50
14001,validation,0,cb6f4ad2a6aa3d653e079f7c24dfcde2
14002,train,0,0ce5507b54ac9a413a83ed858262c0d0
14003,train,0,87271c8fb9101d5436137b50013cf7b0
14004,train,0,0c61bbbe43b3c65d01d82a8e2cc41173
14005,train,0,7c5a9dfa16f71235bed6910cac139009
14006,train,0,565202b05bb765d538f8958c3c6456fb
14007,train,0,18f002b99c71f9f01c5566cb5861a165
14008,train,1,7e99152098751ea84406b1ad14780246
14009,train,0,bc86e478e3fa4a7a6812754d97a9bb09
14010,train,0,0aca2430c5b9c7320a9bed6213adc9f6
14011,train,0,046b9326b7172b82b1a0ba6b08dbb66b
14012,train,0,6b147aa7fad3fac6f5861de579b374f6
14013,train,0,1bbccfaa6b5dbc9e321f0f05a967dd90
14014,test,1,410f30017297faf52ec2901142a59fd8
14015,test,0,450977080df9b66db0e277636e1346b4
14016,train,0,f2a2a51c5b38ef3e47efb3c482384e60
14017,validation,0,d097b1e9c76862b1a2d5f828d6809661
14018,train,1,fc03a4bd527ce3be335bfaf7492774ab
14019,test,0,5e57bee4f8aa546e43b56eaa7e433db7
14020,test,0,27af26866ebceb0b6f357f5641309f00
14021,train,1,5fb9bfe859b3c044e46c94040a3e0098
14022,train,0,1ce268c9349fe3cdc29f1d754b5f94c8
14023,train,0,ab58db94bb1f60b2b3c7e3bf86656b84
14024,train,0,225bd13b8217aa6ea7246e5d6a81c3c7
14025,train,0,12c287a933e6498f28179371b5bb31b4
14026,train,1,40c4e1dcb780090fdce63ad0f6649f15
14027,train,0,9cd620573c3a1f3079645c8046f0c672
14028,train,0,715eba38728409d8b2edd921d3b2622e
